"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Antigua and Barbuda","ATG","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","81.4385719285964","81.858345989231","82.3485313160226","82.9866720516963","83.7236339478492","84.4844517184943","84.6536560313282","85.0421701913394","85.6926360065568","86.4359671360068","86.8642783536401","83.7880502770001","81.1776859504132","79.1412668963689","77.6752277887536","76.6301297013029","73.9122791597082","71.4974582425563","69.5818915801615","68.1935520881138","67.1516780058316","64.7953844848553","62.6536039188244","60.8651018256479","59.4784574248146","58.3340190350805","56.265109330436","54.2836379296423","52.6084056037358","51.2512221546918","50.2610966057441","49.4636868648081","48.7086531489862","48.1125868161326","47.718798242489","47.4307018965797","46.5637517440029","45.8165587257133","45.2316018238377","44.7671517671518","44.3276969352085","43.3558648111332","42.4566738795641","41.5991728416336","40.7447808914802","39.8530931640337","39.1334237901402","38.3434007050112","37.4796325186341","36.5717485745316","35.6357588357588","35.0974201253129","34.4294221793015","33.730548600767","33.1078230707936","32.5896438931062","32.3655700380484","32.1303083540316","31.9464478903714","31.8229306587863","",
"Australia","AUS","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","49.3093044300541","49.5038803006843","49.2957939316622","48.8370394131531","48.3525049619403","47.9604947834579","47.6319959787644","47.3497521676801","47.1437657603875","46.9253264159259","46.574454701335","45.9971756807123","45.4215143084232","44.8119927057312","44.0969113774586","43.2367491853047","42.6716185950755","41.7347390889255","40.6369681419806","39.6459469249895","38.8788840216122","37.8639296762894","37.2363518064097","36.8181333129734","36.3461942234683","35.7182581528544","35.3494451694143","34.727079001434","34.0083248581448","33.4191312605874","33.0423500999094","32.7297638077908","32.6195403222652","32.6173842672175","32.5676278928451","32.4012494723007","32.2714219343895","32.0466254102745","31.7655939060995","31.4972187794547","31.2639704914455","30.8642443757324","30.4796475135938","30.1101134861402","29.7551459730569","29.4362469070911","29.0299381768529","28.6917207255735","28.4522112077989","28.2878660910002","28.1580490459526","28.270872309288","28.3017040577278","28.3128190107692","28.3738989598172","28.5057288288844","28.7563228365747","29.093184266725","29.4547356175126","29.744518453304","",
"Austria","AUT","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","33.8834373459894","34.4487060365051","34.9602412467445","35.498660251161","36.1336351703935","36.8659966455628","37.6079985415577","38.3964784231414","39.1503561919448","39.720764868836","40.0114077374712","40.0302407908287","39.7531828106059","39.2089951688955","38.4753055220213","37.6050676035346","36.5715385609544","35.5121576248022","34.3913800580277","33.184933432461","31.9229307021276","30.7537484218215","29.6004309698086","28.5190643817981","27.5615252230739","26.7465114649984","26.2416681533686","25.7201918832174","25.2567577050509","24.9480133858556","24.843372448573","24.9421006328661","25.2949490881148","25.7905083822094","26.2101287913005","26.4072980406431","26.3858065707975","26.097015636295","25.6293393819236","25.1692032666386","24.8250475326744","24.460555669336","24.2254749998451","24.0626541441103","23.854737710545","23.5464284971973","23.2651571923764","22.8961040372054","22.4827464385763","22.1053272109221","21.8073262782203","21.538094192809","21.3284103078517","21.1886266860685","21.1030601886637","21.0621595415692","21.1754534049306","21.2997930884534","21.4360478032517","21.5764924220667","",
"Azerbaijan","AZE","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","71.7656823661985","75.4434743439181","79.2394951125297","82.7644705898118","85.5048450433033","87.1699518465688","88.9230718624037","89.2616949308923","88.5612903122359","87.3669281705314","85.9251707298975","83.8330835499672","81.7284301258048","79.4164951483843","76.657471101719","73.4585720862162","70.4130564056901","67.1252828351728","63.8077712350262","60.7564604156076","58.1280235825218","56.0696947560904","54.41984943155","53.158797827211","52.239215148249","51.6291481276431","51.7534664411048","52.0865595398508","52.5231102286737","52.9799495375929","53.4178891285021","54.1602948253748","54.697899768678","55.0399408806122","55.1711954250219","55.0366579958449","54.469823012686","53.6161180789511","52.4684001813288","51.0563248099169","49.4389751221156","47.3272047293271","45.2721546178512","43.2209217563356","41.1328384722936","39.0409030951043","37.3731872383799","35.6986382889998","34.1527746006679","32.9086918224473","32.042224217943","31.5817145172185","31.4443071399456","31.5689919760957","31.8034077168297","32.0409370520242","32.5753477825817","32.92815516873","33.1788052795117","33.4351046841858","",
"Burundi","BDI","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","82.3027383632651","83.3682336130435","84.7213791071165","86.0886753692111","87.0414727403147","87.4217672211992","88.6798517900523","89.2222139607173","89.2259764008213","88.9214243336984","88.3644294189637","89.0541659600068","89.3509157220349","89.2758972045275","88.9447214654124","88.516583891589","87.9402986304998","87.2910505215168","86.6622290940026","86.0953212365049","85.6392806893639","86.7561326374735","87.6926397028941","88.6176691726071","89.6608121803783","90.8160841140526","92.5242861873933","94.1116031914801","95.4856562458758","96.5053882233187","97.1238388073608","100.161482488376","102.632915824709","104.55448494003","105.931872619482","106.704668799755","107.274321448027","107.395725663991","107.072300953363","106.415069855086","105.570711991866","102.792350646156","100.043093099752","97.3908882166738","94.883030668128","92.5749994648629","90.8200133849571","89.1447546507153","87.6620677504484","86.488385694656","85.6571608551293","85.7332802559578","85.9436087645922","86.2605032214299","86.6023564703432","86.8989488509963","87.1111909979958","87.1746154399493","87.0822629261884","86.8292778399953","",
"Belgium","BEL","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","36.3849795818441","37.0374886853155","37.3439468366057","37.4089506352474","37.4316519060454","37.4994762914652","37.6381279887312","37.6966542045978","37.6855919672015","37.5864166104186","37.3862433218832","37.0124429612198","36.6238034140064","36.1696212200028","35.5905770865219","34.8755981688604","34.205676361273","33.4058800736297","32.5237872323267","31.6365251304569","30.7915327169203","29.9904129720834","29.2690293014316","28.6364863107953","28.0837609314369","27.6080932832197","27.3393511833018","27.0982594306032","26.9014707936076","26.7730836362733","26.7224658442659","26.6758709837812","26.7250890601037","26.8427120313583","26.9615809534084","27.0304118889953","27.0894218488654","27.0574985270999","26.9615358578468","26.8609509503709","26.7903383005215","26.6033772325616","26.47598061731","26.3862562797658","26.2871310911628","26.1597947148507","26.0688396108186","25.9408509114329","25.8073149189437","25.7094469028199","25.6642058723937","25.7720823394415","25.8719313954437","25.9804044076351","26.0997572225969","26.2193206381813","26.336975398814","26.4626028042418","26.5843618480227","26.6804379029786","",
"Benin","BEN","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","68.2627745947742","69.54048855744","70.8288676193683","72.0995993806865","73.2449068139098","74.2066600114189","75.7351086936356","76.9800325381597","77.9960319583877","78.8565151401466","79.6010514101806","80.972601341871","82.0796544870681","82.9667701721709","83.6786376597739","84.2494989049543","85.3357695193213","86.1925874590646","86.8517224208099","87.3350256006899","87.6627832706043","88.5170546145809","89.0820852333265","89.4308322370482","89.6395787694633","89.7484400845019","90.3104277923245","90.6591930174363","90.8297173292455","90.8504838989215","90.7487611938397","90.6661617219895","90.3791047884366","89.9422696610853","89.3837962482625","88.7122394428027","88.8139699928004","88.6947696951437","88.4013687516964","87.9831335879922","87.4715397613559","87.1759850213883","86.7249914059814","86.1564650112994","85.5053974800142","84.7975637317514","84.5901953510084","84.2936179995591","83.9060791405809","83.4218674875844","82.846963978536","82.5086363911847","82.0227006657844","81.4318197023587","80.780592088895","80.0910714889017","79.5315758396958","78.8881085503322","78.174388288571","77.3992870373824","",
"Burkina Faso","BFA","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","73.3299941423289","74.3516164608729","75.0885376489437","75.6200931456093","76.0423100679432","76.4093145399078","77.5032020098983","78.464524926969","79.278777958519","79.8920618987871","80.2788454565233","81.4981451377872","82.3363078642747","82.901396699784","83.3545796467721","83.786167173053","85.0580038356885","86.2617134604317","87.3540489000785","88.2582502516853","88.9527335570264","90.3901784368923","91.4271054749301","92.1822125437615","92.7861238557918","93.2797702591699","94.2439712121277","94.9395301452396","95.3876585780349","95.5848971015668","95.530803679802","95.8186961007464","95.8322233655616","95.5997823575549","95.15632066358","94.5418674929423","94.5362830482656","94.263124418305","93.8094552727494","93.2659336149617","92.6772880754117","92.6654276054612","92.4781030835737","92.1592211741257","91.7493058669803","91.2790515693237","91.3163131046694","91.1996872649239","90.9538316537683","90.5820688572591","90.0886729457155","89.9241567523979","89.5360551319698","88.9870655445663","88.337571329604","87.6115534765665","86.9451388390202","86.2081152031544","85.3796860470719","84.433362301899","",
"Bangladesh","BGD","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","76.1108901369656","77.3481504894107","78.2080604738351","78.8676724399452","79.5614207597291","80.3860826240132","81.6819817806373","83.0025098943314","84.2290827365943","85.0919314339439","85.3895723015031","85.9782780162387","86.3129780829669","86.4066468230754","86.4142407031233","86.4571031819863","86.8957974263485","86.95571964006","86.7470030638342","86.3041012276998","85.6478692333164","85.4225808265626","84.8231411413842","83.9817438685553","83.0461523012508","82.0803634375045","81.2926896132076","80.4111394612342","79.4143497747868","78.2390347159073","76.865437261533","75.7181215626275","74.3993619835264","72.9563544703594","71.4492088587655","69.9136102700217","68.4662529324569","66.9872816884208","65.4876359725457","63.9690176163465","62.4391290601631","61.2136236496165","59.9418767373261","58.6453053328691","57.3412956318077","56.0308053758246","54.9801022659837","53.8966958423338","52.7920435210827","51.6839494108431","50.5792473477883","49.3133376148817","48.1118140161711","46.9474809518169","45.7857241963865","44.6185640750608","43.4918896066831","42.3627631693319","41.2687569019982","40.254790852752","",
"Bulgaria","BGR","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","39.3382735486289","38.886256664889","38.224937918692","37.438376534887","36.6735910024832","36.0020808693603","35.4641974111601","34.9861822418279","34.5679040736164","34.1916851805337","33.8532146581588","33.6604800851217","33.498943184885","33.3825598599513","33.3185003759802","33.2987389097921","33.427205130104","33.555766010093","33.6505673261401","33.6596620604607","33.5571489902051","33.4720921659551","33.2257235007195","32.8886008710358","32.5653221786804","32.3026282596399","31.9201638641452","31.6943228296369","31.5005544442911","31.1627514641358","30.59443900218","30.1600065881371","29.4334669845729","28.5128980888899","27.5801258223208","26.7383360280975","25.8944876178561","25.1608680802125","24.5026341842391","23.8334296517795","23.1159592058555","22.3246901012037","21.5784556533863","20.8755041066178","20.2456105852252","19.7244519745673","19.580831941756","19.4802537147381","19.4603320121714","19.5438168464226","19.7242571247277","20.1147545023381","20.4819607496626","20.8598874719128","21.2755509099883","21.7231558999371","21.9393757492677","22.2920627456762","22.6698870172542","22.9238218505778","",
"Bahrain","BHR","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","74.1140590295811","77.8497296354439","81.0967880545709","84.4866734572617","88.154492905938","91.4919069612616","89.7304055007763","88.211903665906","87.0416579363416","86.031640422858","85.0177170449576","82.0406364915016","78.1474691111997","74.1162528973788","70.6616018166793","68.0437212126693","64.2017145260763","61.1511612734864","58.720058566622","56.5870931322924","54.5630752904134","53.6529028356404","53.0983049195111","52.8044640634201","52.6672823117473","52.5838716788534","52.5098002411256","52.090920768945","51.5806610886478","50.9967796104067","50.19428026515","49.6627080667736","48.6702568712851","47.4068443205653","46.0833194912277","44.9069842783281","44.6135993360179","44.2150526943726","44.0853354648741","44.3029353516006","44.7152602301847","42.404576161295","40.2955470571338","38.4920801073341","36.9648155998304","35.6354194623542","32.8535212904195","30.6064216933432","28.8311930547784","27.3910031867236","26.171762641288","26.2647299025729","26.3655926803934","26.558204746489","26.8400796361379","27.1388571824366","26.3887502110425","25.5077728722585","24.5843756991478","23.7660022837197","",
"Bahamas, The","BHS","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","78.7589903650427","78.7561675642555","79.0907138034739","79.7652327913002","80.571532530053","81.2492460290865","80.4321192475561","79.391476781956","78.3989479931573","77.741447847265","77.4355137754936","75.2016865483161","74.1834642632402","73.7893378338132","73.2357309981263","72.1555271746843","70.9957547126373","68.8556868195506","66.3223033949291","64.1818196921492","62.7598436303551","60.6610090314544","59.6708036930528","59.2477206452327","58.6335725649129","57.5056393874434","56.8484475026531","55.3951990827462","53.5967913329705","52.1202751309396","51.2492908763535","50.1831634034106","49.8883040487572","49.9664079694197","49.7863819184098","49.0474995118958","48.7675136285873","47.8834060331858","46.6567086427497","45.5668832389747","44.8747257941054","44.0810321982578","43.5526998640801","43.185619337105","42.848182168093","42.5187647836695","41.9791723610124","41.6480363414057","41.3086449987755","40.8142092198734","40.1236229080817","39.2135170056513","38.0921684768727","36.8490656979083","35.6530151816629","34.6091421830364","33.4703629261633","32.6466827674386","32.003646550356","31.3393231397277","",
"Bosnia and Herzegovina","BIH","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","64.8667432786727","64.9578311718093","64.7616225910728","64.2362980281865","63.4319611653522","62.3989558149538","62.0839821584101","61.2164893905368","60.011155377761","58.7910541258095","57.7204769899725","56.3746065170817","55.3851125932976","54.5110623967016","53.4277250202543","52.0206424152254","50.5991142960125","48.8897806417361","47.0518973766078","45.3444207700108","43.8930752362197","42.4568174748322","41.3015498537519","40.331698480135","39.3947488674254","38.4276629968247","37.6286515620872","36.8607083229748","36.147502957668","35.50678961958","34.8857251554764","34.1470495945567","33.4873409302532","32.8792909451725","32.3586970686917","32.0149088496419","31.604118343598","31.3173321802846","31.0950221288696","30.7956601987011","30.3192039432889","29.7200160499359","28.8134496445253","27.7187408862015","26.6523985577376","25.7362648140075","24.7217555689214","24.0338016401194","23.5332345663928","23.0068562593127","22.3845040632305","22.3917130740533","22.1651475770656","21.8261798040687","21.6264522258968","21.687560838179","21.3158538643267","21.3027222851575","21.4739445995426","21.5751269155203","",
"Belarus","BLR","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","46.0595823794346","47.514965943132","48.4864631308503","49.0508419128259","49.3832745085015","49.5542530595253","49.1440219806332","48.6030765294748","47.8662280753769","46.8859065303436","45.6985281613496","44.0858490391886","42.644839116969","41.3445791744417","40.1258777189302","38.9442784314824","38.0593781218169","36.9871979415582","35.8681413270475","34.9280754625546","34.2877462937642","33.8582554454645","33.7347091034072","33.8180765704188","33.9325398005981","33.9917029906385","34.280633257705","34.4713911944306","34.5594877870836","34.5791403608004","34.5344188141334","34.5155352227211","34.3368546220959","33.9967103164488","33.5059123238101","32.8739580852584","31.7781219236635","30.7272079813313","29.6524734363157","28.4892167754448","27.2454920830992","26.2134280099838","25.1472323161635","24.0980214415423","23.1595034681505","22.386238786349","21.8495125404233","21.4037723554227","21.0907054784826","20.9321409030085","20.9385520171254","21.2273750028444","21.6617667985655","22.2129261189226","22.8172931311834","23.4299167446855","23.9092479947339","24.3140525218552","24.6979314033679","25.1410987667985","",
"Belize","BLZ","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","89.5255686089216","91.9675911235218","93.645950097563","94.9258280837228","95.9710887393022","96.8079955064014","97.187476452415","97.5423496016848","97.7077363896848","97.5324450596989","96.9664302919032","98.0306599860636","98.8808717420115","99.447843846365","99.7180810397553","99.6797085976261","99.4170223294365","98.6775100706848","97.4505219579753","96.1316405625118","95.0901902994063","92.8183596154109","91.306587759739","90.2529609965285","89.1395411871966","87.7292815054172","87.2405133285718","86.2459745266935","85.0200465597517","83.8930874805314","82.9230080572963","82.3763756785021","82.0944027878384","81.8250036076771","81.3745976167617","80.7590976453153","79.045674067192","77.2380952380952","75.6784287510545","74.508416816899","73.6060076995566","72.4902959045905","71.3911473674209","70.2244317063893","68.9258628008794","67.5140189201915","65.7701567220544","64.03669620282","62.3279649414132","60.6630991035036","59.0508708149717","57.1836384126937","55.475808697155","53.8411131559868","52.2076401863899","50.5708749050724","49.2819859961808","47.9269329503339","46.5958848530132","45.3999788567782","",
"Bermuda","BMU","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","76.0115714762505","76.260817503946","76.2555722958732","76.0587093968329","75.7188831603094","75.2653136965593","75.4900829439418","75.4770554493308","75.2988833415778","75.0257365384096","74.6942289800927","74.9434353167145","75.0300726920498","74.9895698991859","74.8374098685141","74.5792683502958","74.8495331789134","74.9225160066191","74.826184695253","74.5763615439105","74.1810170016724","74.265591294554","74.1342253928034","73.8552543933546","73.5058378906905","73.126752193181","72.936471261806","72.6984670431824","72.3990516933596","71.9978254362806","71.4807396389406","71.2547549371638","70.8077153780362","70.2174312842014","69.577799923884","68.9319976436685","68.5179657751977","68.0538621750447","67.5266599292616","66.907321773872","66.1917300313685","65.5975601404269","64.9243827446609","64.1877118639111","63.3995929681743","62.5628443954953","61.7893309273605","60.9167810071085","59.9798263167587","59.0227561783751","58.069689793775","57.0927090257986","56.1549424158351","55.2273479541566","54.2679670353664","53.2635367324333","52.3324228978841","51.3430100245905","50.3341653342952","49.3668337515238","",
"Brazil","BRA","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","80.4094716223631","81.0277261223653","81.5199247820183","81.8093465787111","81.7918055284187","81.4275814681427","81.3306573484953","80.7392489502743","79.8182401273427","78.7636484500816","77.661609650837","76.588745910086","75.4825485184915","74.3189190097794","73.0613348939017","71.7245123581713","70.5183609814034","69.3216156778175","68.1371416096753","66.9796793346318","65.869791547209","65.161212430245","64.3961221708048","63.6169907074973","62.8415137434904","62.0528684311633","61.4474567618536","60.7053911026596","59.8670604671471","58.9734026296993","58.0371625625949","56.9321332953619","55.8886936796992","54.8300512143247","53.6746951459564","52.4114963393073","51.2236026153962","49.9615804868843","48.6684022345522","47.4033987510735","46.191863741957","45.1761258155325","44.1256681856116","43.0756122788075","42.0535694546501","41.0634439230419","40.0404173451444","39.0810322804396","38.1576877837049","37.2374660727836","36.314913222797","35.4163446155084","34.5571822180043","33.7339992328028","32.9547296323588","32.2295073634676","31.658156955891","31.1054770995273","30.5895132620158","30.1253731989037","",
